FID,name,tourism,longitude,latitude,Province
1216,Turtle Island Zamboangita,attraction,123.151001,9.0687704,Negros Oriental
1217,Enchanted Cave Miniature Village,attraction,119.8050003,16.3430996,Pangasinan
1218,Banahaw Cave,attraction,123.6289978,9.1492596,Siquijor
1219,San Jose Beach,attraction,122.9530029,14.1636,Camarines Norte
1220,Villa Francisca,attraction,119.947998,16.1695995,Pangasinan
1221,The big dipper,attraction,123.6660004,10.0909996,Cebu
1222,Zoo python & butterfly,attraction,124.0220032,9.6131601,Bohol
1223,Irisan Dog Head,attraction,120.5449982,16.4337997,Benguet
1224,Ray Wolf,attraction,120.2860031,14.8200998,Zambales
1225,Reggae Resort,attraction,122.125,18.4032001,Cagayan
1226,Pmp Resort hand made farm,attraction,121.0970001,15.3768997,Nueva Ecija
1227,Agoho beach,attraction,123.7089996,13.4224005,Albay
1228,Legazpi boulevard viewpoint,attraction,123.7730026,13.1274996,Albay
1229,Goodwood Homes,attraction,120.9229965,14.4196997,Cavite
1230,A-gwa,attraction,121.1500015,16.9356003,Ifugao
1231,Sundang Island,attraction,121.5530014,14.2596998,Laguna
1232,Nashin,attraction,119.8249969,12.1494999,Palawan
1233,Budiao Old Chapel Ruins,attraction,123.6940002,13.1823997,Albay
1234,Amper beach &  rock formation,attraction,121.5589981,15.9027996,Aurora
1235,Low tide Cave,attraction,121.6380005,15.7409,Aurora
1236,Holy Land Beach Resort,attraction,119.7929993,16.3376007,Pangasinan
1237,Toclong I-B Sign Board,attraction,120.9369965,14.4327002,Cavite
1238,Mayon Peak,attraction,123.2799988,10.3732996,Negros Oriental
1239,Budiao Ruins,attraction,123.6989975,13.1835003,Albay
1240,Quituinan Hills,attraction,123.6650009,13.1701002,Albay
1241,Quituinan Hill Visitors Center,attraction,123.6650009,13.1698999,Albay
1242,ATV Circuit - Parking,attraction,123.6849976,13.2143002,Albay
1243,Small Zip-line start,attraction,120.0459976,16.2213993,Pangasinan
1244,Quezon Zip-line start,attraction,120.0490036,16.2250004,Pangasinan
1245,"Ferry to Tagbilaran (4AM and 12AM, 230 pesos, 115 child)",attraction,123.6230011,9.9539299,Cebu
1246,Buntod Adventure,attraction,123.6350021,12.3589001,Masbate
1247,La Florentina Resort,attraction,120.9400024,14.9474001,Bulacan
1248,Marine Sanctuary,attraction,123.8460007,12.2472,Masbate
1249,COSTIERA GARDEN RESORT,attraction,120.935997,14.6905003,Metro Manila
1250,M&A Resort Swimming pool,attraction,120.9599991,14.6788998,Metro Manila
1251,Hitoma Lake,attraction,124.1330032,13.7868996,Catanduanes
1252,Payong payong beach resort,attraction,119.9059982,15.8586998,Pangasinan
1253,Entrance for hanging coffins,attraction,120.9029999,17.0827999,Mountain Province
1254,Baroro Beach,attraction,120.3379974,16.7112999,La Union
1255,Amazing Sun Flower Maze,attraction,120.7529984,15.9642,Pangasinan
1256,Beach House,attraction,122.5100021,12.4944,Romblon
1257,Sunflower Maze,attraction,120.7529984,15.9650002,Pangasinan
1258,Philippine Deer,attraction,123.4229965,13.6036997,Camarines Sur
1259,"801, 21 jump st.",attraction,121.0879974,14.6090002,Metro Manila
1260,The Garden,attraction,120.9509964,14.7961998,Bulacan
1261,Power Plant,attraction,121.7490005,13.8857002,Quezon
1262,Hannas Viewpoint Resort,attraction,121.7350006,16.0622005,Aurora
1263,Casa Astillero,attraction,120.6409988,13.7968998,Batangas
1264,Entrance to Waterfall,attraction,121.310997,14.5438004,Rizal
1265,Jump-off Mt Halcon Trail,attraction,121.0469971,13.3311996,Oriental Mindoro
1266,Codogno Cave,attraction,119.3529968,11.0846996,Palawan
1267,Laaw Lagoon,attraction,123.901001,11.3448,Cebu
1268,Omagieca Obo-ob Mangrove Garden / Eco-Park,attraction,123.75,11.1511002,Cebu
1269,Kuya Almoneca,attraction,118.7630005,9.8000298,Palawan
1270,La Mesang Bato,attraction,121.1949997,13.4176998,Oriental Mindoro
1271,Turtle Island Tourist Inn And Beach Resort,attraction,126.1350021,8.5365105,Surigao del Sur
1272,Sibukaw Beach,attraction,123.8079987,9.6275997,Bohol
1273,Lamanoc caves,attraction,124.5970001,9.8037996,Bohol
1274,A'pfaw Mahencha Falls,attraction,121.262001,16.9811001,Ifugao
1275,Parang Hills,attraction,122.2259979,16.3619995,Aurora
1276,Natural Park & Botanical Garden,attraction,124.6910019,9.1969099,Camiguin
1277,Shark Fin Rock,attraction,120.5009995,13.2693005,Occidental Mindoro
1278,Casa Astillero,attraction,120.6449966,13.7865,Batangas
1279,Batalay Mangrove Ecopark,attraction,124.3059998,13.5918999,Catanduanes
1280,Carorian Adventures,attraction,124.3349991,13.5733995,Catanduanes
1281,Katunggan Park,attraction,124.7969971,9.1314898,Camiguin
1282,To IAS Extension Site,attraction,124.7990036,9.1230202,Camiguin
1283,Blue Lagoon,attraction,124.637001,9.16712,Camiguin
1284,Fish Port,attraction,124.637001,9.1675997,Camiguin
1285,STAR BEACH,attraction,123.7080002,12.3100996,Masbate
1286,Compra's Residence,attraction,124.4250031,11.2639999,Leyte
1287,Hinabuyan,attraction,124.4049988,11.2416,Leyte
1288,Brgy. Cagnocot,attraction,124.4209976,11.2628002,Leyte
1289,Basketball Court,attraction,124.4300003,11.2649002,Leyte
1290,Cetchie Resort,attraction,121.1490021,14.1971998,Laguna
1291,Beach,attraction,126.1210022,9.8778496,Surigao del Norte
1292,Tulapos Marine Sanctuary,attraction,123.6419983,9.2848701,Siquijor
1293,Masungi Geo Reserve,attraction,121.3199997,14.6007004,Rizal
1294,Cove Pool,attraction,119.7600021,15.9962997,Pangasinan
1295,Puyo island,attraction,125.9049988,9.6013002,Surigao del Norte
1296,Sohoton Cove,attraction,125.9280014,9.5970697,Surigao del Norte
1297,Beach,attraction,125.9250031,9.5802202,Surigao del Norte
1298,Bobon,attraction,125.9250031,9.5788202,Surigao del Norte
1299,Fish Port,attraction,126.3150024,8.2202196,Surigao del Sur
1300,Welcome Maddela,attraction,121.6549988,16.3934994,Quirino
1301,Christian Bride Assembly,attraction,120.9120026,14.2784996,Cavite
1302,Sunflower Maze,attraction,120.7570038,15.9722004,Pangasinan
1303,Caunayan Falls,attraction,121.4950027,15.6802998,Aurora
1304,Lanzones Trees,attraction,121.4810028,14.2089005,Laguna
1305,View to Hulugan Falls,attraction,121.4800034,14.2095003,Laguna
1306,Tubod Marine Sanctuary,attraction,123.5080032,9.1428499,Siquijor
1307,Bay Walk,attraction,118.7310028,9.74401,Palawan
1308,Port of Puerto Princesa Ferry Terminal,attraction,118.7279968,9.7434597,Palawan
1309,Lotto,attraction,121.0049973,14.6014996,Metro Manila
1310,View to Mt. Banahaw,attraction,121.4810028,14.2084999,Laguna
1311,Malaguin,attraction,121.4789963,14.2110004,Laguna
1312,Hanging Bridge,attraction,120.9769974,14.7762003,Bulacan
1313,Talahid Beach,attraction,124.3619995,11.6382999,Biliran
1314,Pacijan island,attraction,124.3280029,10.6275997,Cebu
1315,To Napuso-an falls,attraction,124.5390015,11.5698996,Biliran
1316,Akin-Akin,attraction,124.2559967,11.5755997,Biliran
1317,Rock Formations,attraction,124.2570038,11.5735998,Biliran
1318,Fish Sanctuary,attraction,124.2679977,11.5818005,Biliran
1319,Rock Formations,attraction,124.2559967,11.5753002,Biliran
1320,Beach,attraction,124.2630005,11.5822001,Biliran
1321,Cangbangag Fall entrance,attraction,123.6119995,9.2064896,Siquijor
1322,Malwawey coral Garden,attraction,120.1910019,11.9397001,Palawan
1323,Hundred Caves,attraction,118.848999,10.0832996,Palawan
1324,Cathedral Cave,attraction,119.3840027,11.0766001,Palawan
1325,Pasandigan cove,attraction,119.3570023,11.2082005,Palawan
1326,Rockwalled Adventure Resort,attraction,123.5370026,9.7902098,Cebu
1327,capex,attraction,123.9449997,10.3458996,Cebu
1328,Castle house,attraction,119.3199997,10.3085003,Palawan
1329,Em em house,attraction,122.3730011,11.7069998,Aklan
1330,Wooden Cross,attraction,124.6409988,8.4752703,Misamis Oriental
1331,Mala reef,attraction,120.086998,11.9570999,Palawan
1332,lot4sale-batangas,attraction,121.1070023,13.7974997,Batangas
1333,Loboc Zipline & Cable Ride,attraction,124.0250015,9.65627,Bohol
1334,Em-Em,attraction,120.6090012,15.4805002,Tarlac
1335,Gloria De Dapitan City Complex,attraction,123.4169998,8.6479101,Zamboanga del Norte
1336,Pass island,attraction,119.9029999,12.0058002,Palawan
1337,Masagana Homes Phase 3 Arch,attraction,120.8690033,14.8319998,Bulacan
1338,Kyokuzan wreck,attraction,120.1650009,12.1626997,Palawan
1339,Kavaywan Lake,attraction,121.8089981,20.7150993,Batanes
1340,Mauyen Cliff,attraction,121.7959976,20.7003002,Batanes
1341,Itbayat Blue Lagoon,attraction,121.8300018,20.7929993,Batanes
1342,Scenic spot,attraction,121.8519974,20.3502007,Batanes
1343,AJI's HOUSE,attraction,121.185997,16.5153999,Nueva Vizcaya
1344,Shell,attraction,122.5739975,10.7032003,Iloilo
1345,Solar Boat,attraction,122.5559998,10.7017002,Iloilo
1346,jun santos farm,attraction,121.1660004,16.4979992,Nueva Vizcaya
1347,Welcome Sign,attraction,121.0579987,14.9588003,Bulacan
1348,Twin Rock,attraction,119.3290024,11.1519003,Palawan
1349,Monbase,attraction,123.3209991,10.9489002,Negros Occidental
1350,Rooster Cafe,attraction,123.1050034,10.7397003,Negros Occidental
1351,Tingson Resort,attraction,123.3270035,10.9526997,Negros Occidental
1352,Lamanok island,attraction,124.5960007,9.8055801,Palawan
1353,Pilar Rice terraces,attraction,124.3470001,9.8158503,Bohol
1354,Punta Beach,attraction,123.8130035,10.7264996,Cebu
1355,XZootic Park,attraction,124.0220032,9.6133299,Bohol
1356,Lubcanan Bridge,attraction,124.362999,9.6623602,Bohol
1357,Mahayag Cover Court,attraction,124.3069992,9.92978,Bohol
1358,Patulilic Residence,attraction,124.3069992,9.9300804,Bohol
1359,Porter Marina,attraction,124,10.3593998,Cebu
1360,Caresosa Residence,attraction,124.3069992,9.9299097,Bohol
1361,Karaan Residence,attraction,124.3659973,9.6658602,Bohol
1362,Sasan Residence,attraction,124.3069992,9.9301901,Bohol
1363,Banio kreek,attraction,120.9800034,14.1716995,Cavite
1364,Dugong site,attraction,119.9089966,12.3254995,Palawan
1365,Sulfur River,attraction,123.1060028,10.4533005,Negros Occidental
1366,Estrella Falls,attraction,118.3990021,9.3576403,Palawan
1367,Matuod Beach,attraction,120.6309967,13.9769001,Batangas
1368,Hayahay resto,attraction,122.4169998,11.6689997,Aklan
1369,Bachawan eco park,attraction,122.3929977,11.7201996,Aklan
1370,Sugba Blue Lagoon,attraction,125.9000015,9.9061499,Surigao del Norte
1371,Cove Deck,attraction,122.0390015,14.4399996,Quezon
1372,Hibiscus Camp Consocep,attraction,123.4160004,13.6195002,Camarines Sur
1373,Strawberry Farm de Cantipla,attraction,123.8050003,10.4075003,Cebu
1374,Plaza Zamora,attraction,121.0029984,14.5909996,Metro Manila
1375,Franky's Pool Resort,attraction,120.1709976,14.9570999,Zambales
1376,Taal Maranan's Farmville,attraction,120.9459991,13.8743,Batangas
1377,kawa-kawa sa awog,attraction,126.2959976,8.1315899,Surigao del Sur
1378,Bacuag Hanging Bridges,attraction,125.637001,9.6129198,Surigao del Norte
1379,Swimming pool,attraction,121.1439972,14.1960001,Laguna
1380,Balay'g Sawa Falls,attraction,123.3150024,9.5157003,Cebu
1381,Community Fish Landing Center,attraction,123.2009964,11.0023003,Negros Occidental
1382,Raphaella Mill,attraction,123.1419983,10.6609001,Negros Occidental
1383,Kung Fu Panda Team,attraction,123.1429977,10.6611004,Negros Occidental
1384,Campuestuhan Horse Backriding,attraction,123.1439972,10.6605997,Negros Occidental
1385,Hanging Bridge,attraction,123.1419983,10.6606998,Negros Occidental
1386,Ram's Dino Park,attraction,123.1429977,10.6609001,Negros Occidental
1387,Biggest and Tallest Dinosaur in Asia,attraction,123.1419983,10.6606998,Negros Occidental
1388,Indian Village,attraction,123.1429977,10.6615,Negros Occidental
1389,King Kong,attraction,123.1439972,10.6609001,Negros Occidental
1390,Longest and most modern Rope Course in the Country,attraction,123.1439972,10.6611004,Negros Occidental
1391,Mountain View in Temple of Leah,attraction,123.8730011,10.3706999,Cebu
1392,SharkWave,attraction,123.1449966,10.6606998,Negros Occidental
1393,Sirao Garden (Upper Side),attraction,123.8659973,10.4061003,Cebu
1394,Quicksilver,attraction,126.1650009,9.8150997,Surigao del Norte
1395,Tahiti,attraction,126.1640015,9.8158302,Surigao del Norte
1396,Stimpy’s Break,attraction,126.1439972,9.8492403,Surigao del Norte
1397,Daku Break,attraction,126.1729965,9.7469997,Surigao del Norte
1398,Jacking Horse,attraction,126.1679993,9.8127899,Surigao del Norte
1399,Tuason Point,attraction,126.1439972,9.84585,Surigao del Norte
1400,Tuason Point,attraction,126.1439972,9.8463001,Surigao del Norte
1401,Mantianak park and zoo,attraction,124.7870026,8.9550695,Misamis Oriental
1402,Look out lagoon on the other side,attraction,120.2590027,11.8128996,Palawan
1403,Big lagoon,attraction,120.2570038,11.8169003,Palawan
1404,Aldridge beach,attraction,120.2220001,11.8962002,Palawan
1405,Coron's wall,attraction,120.2279968,11.9640999,Palawan
1406,Twin peaks,attraction,120.2190018,11.9607,Palawan
1407,irelan villa,attraction,121.1500015,14.5291996,Rizal
1408,Beach,attraction,123.6080017,9.8743696,Cebu
1409,Barge wreck,attraction,120.2429962,11.8334999,Palawan
1410,calabne unggoy view,attraction,120.6419983,14.276,Cavite
1411,alabel-munasque,attraction,125.3050003,6.09759,Sarangani
1412,Maputi Bird Reserve,attraction,125.0350037,8.1065397,Bukidnon
1413,Mt. Kitanglad Agro-Eco Farm,attraction,125.0360031,8.1055603,Bukidnon
1414,Boats To Stimpy’s and Rock Island Reef Break,attraction,126.1589966,9.8108797,Surigao del Norte
1415,Tradition homes,attraction,120.875,14.2630997,Cavite
1416,Secret Lagoon,attraction,119.3130035,11.1452999,Palawan
1417,inuman,attraction,120.9459991,14.4266996,Cavite
1418,Helicopter Island,attraction,119.3389969,11.1962996,Palawan
1419,Hidden Beach,attraction,119.2819977,11.1898003,Palawan
1420,botchoi lomi batangas,attraction,121.0960007,14.1005001,Batangas
1421,Riverside,attraction,123.8949966,10.2895002,Cebu
1422,Aldrigde beach,attraction,120.2350006,11.8549004,Palawan
1423,Berro Residence,attraction,120.9250031,14.4084997,Cavite
1424,tierra nevada showcase,attraction,120.9240036,14.3224001,Cavite
1425,Cave,attraction,123.7870026,9.79039,Bohol
1426,Secret Waterfalls,attraction,123.1709976,9.3548098,Negros Oriental
1427,chami republic,attraction,120.9449997,13.8828001,Batangas
1428,Bucalan-CACI,attraction,122.9319992,10.3931999,Negros Occidental
1429,Pula pasayan private island beach,attraction,122.4929962,10.5158005,Guimaras
1430,Lang Dulay Weaving Center,attraction,124.7330017,6.2171502,South Cotabato
1431,Villa Elma,attraction,121.5439987,14.1000996,Quezon
1432,Ramos Farm,attraction,121.5410004,14.5223999,Quezon
1433,Hamtic municipal,attraction,121.9820023,10.6997004,Antique
1434,ATO44142015DENRLMS,attraction,121.9929962,10.6359997,Antique
1435,White Beach,attraction,123.3720016,9.9741402,Cebu
1436,Bella Glee Gracia Highland Resort,attraction,125.0619965,8.7275896,Misamis Oriental
1437,sunga flower,attraction,120.8990021,14.4797001,Cavite
1438,Ka-Tilong Sunflower Farm,attraction,123.8270035,10.4101,Cebu
1439,Anjo World Theme Park,attraction,123.8000031,10.2481003,Cebu
1440,Karlaville park homes,attraction,120.8880005,14.2761002,Cavite
1441,Regina subd,attraction,120.8649979,14.2981005,Cavite
1442,Capitol hills,attraction,120.8639984,14.2755003,Cavite
1443,Satellite homes,attraction,120.8840027,14.2483997,Cavite
1444,La paz homes,attraction,120.8899994,14.2700005,Cavite
1445,West plains homes,attraction,120.8539963,14.2924995,Cavite
1446,La trinidad,attraction,120.8499985,14.2786999,Cavite
1447,Metroland terraces,attraction,120.8570023,14.3048,Cavite
1448,Hervillz,attraction,123.8779984,10.3675003,Cebu
1449,Casa de San Fernando,attraction,122.5999985,12.3036003,Romblon
1450,Cambulo Rice Terraces,attraction,121.1259995,16.9549007,Ifugao
1451,Tappiya Falls,attraction,121.137001,16.9391994,Ifugao
1452,Capilla Sta. Ana Museum & Maze Garden,attraction,123.6269989,10.3701,Cebu
1453,Yellow Bell Private Resort,attraction,120.9560013,14.1241999,Cavite
1454,Tausuvan Waterfalls Resort,attraction,125.2249985,7.0535598,Cotabato
1455,Pulang Daga Resort,attraction,122.7860031,14.3043003,Camarines Norte
1456,Lutayan Lake,attraction,124.8440018,6.6084099,Sultan Kudarat
1457,Brgy. Rizal estanzuela,attraction,122.5599976,10.6922998,Iloilo
1458,Gonzaga Municipal Hall,attraction,121.9960022,18.2604008,Cagayan
1459,Beef wanton,attraction,122.5540009,10.6988001,Iloilo
1460,Tierra Feliza Subdivision,attraction,120.5090027,14.6906004,Bataan
1461,Valley of Colors,attraction,120.5970001,16.4333,Benguet
1462,Oraan Bridge,attraction,120.5070038,16.0147991,Pangasinan
1463,Taniongon Cold Spring,attraction,124.9850006,6.3920398,South Cotabato
1464,Tupi Tarsier Sanctuary,attraction,124.9919968,6.3750501,South Cotabato
1465,Tonggo Point Beaches,attraction,121.7220001,12.9005003,Romblon
1466,Hardin ng Presa (Garden of Strawberry),attraction,121.2070007,13.9327002,Batangas
1467,La Paz Sand Dunes,attraction,120.5410004,18.2161999,Ilocos Norte
1468,Nakamaya Burial Grounds,attraction,121.9869995,20.4752998,Batanes
1469,Rakuh-a-idi Spring,attraction,121.9530029,20.4092007,Batanes
1470,Hidden Spring Family Resort,attraction,124.9550018,7.7165198,Bukidnon
1471,Dangcagan Plaza,attraction,125.0039978,7.6099,Bukidnon
1472,Gross Ostrich Farm,attraction,120.9919968,15.3952999,Nueva Ecija
1473,Tanauan River Rafting and Tubing,attraction,121.6060028,14.6364002,Quezon
1474,Playa La Caleta,attraction,120.3460007,14.6324997,Bataan
1475,Oyster Island,attraction,120.3440018,14.6274004,Bataan
1476,Auspina Eco Resort,attraction,120.3570023,14.6245003,Bataan
1477,Green Land Restaurant,attraction,122.4609985,9.6488104,Negros Occidental
1478,Rock Formation,attraction,121.5589981,15.9015999,Aurora
1479,Sumlang Lake Eco Park,attraction,123.6729965,13.1785002,Albay
1480,Mt Balagbag Camp Site,attraction,121.1800003,14.8239002,Bulacan
1481,Mount Balagbag JOP,attraction,121.1650009,14.8139,Bulacan
1482,Tanjay boulevard,attraction,123.1669998,9.5264301,Negros Oriental
1483,Burgos Windfarm,attraction,120.6610031,18.5305996,Ilocos Norte
1484,Zipline,attraction,120.8639984,18.6228008,Ilocos Norte
1485,To Caleruega Church,attraction,120.8349991,14.059,Batangas
1486,Zarah's granny house,attraction,120.8399963,14.9042997,Bulacan
1487,Hut near river,attraction,121.0510025,14.9154997,Bulacan
1488,Team Davao Firing Range,attraction,125.5800018,7.1028199,Davao del Sur
1489,Zipline,attraction,122.0339966,14.3993998,Quezon
1490,Flower farm,attraction,122.0390015,14.4153004,Quezon
1491,Merror-merror of the world,attraction,123.9749985,9.67068,Bohol
1492,Ginduyanan Cove,attraction,125.6330032,11.3509998,Eastern Samar
1493,green yard,attraction,121.9329987,11.9602003,Aklan
1494,Domicilio Lorenzo,attraction,125.5960007,7.0618801,Davao del Sur
1495,Monad-Shoal,attraction,124.1949997,11.3134003,Cebu
1496,Shallow water. Easy walk to the island,attraction,120.0490036,12.2289,Palawan
1497,Johnson island,attraction,120.0490036,12.2321997,Palawan
1498,seagrass,attraction,125.697998,7.0780001,Davao del Norte
1499,Bahay ni kuya resort,attraction,120.8550034,14.8552999,Bulacan
1500,To Katilingban,attraction,123.0749969,10.7060003,Negros Occidental
1501,Imbang Bridge,attraction,123.0759964,10.7072001,Negros Occidental
1502,"To Sitio Louie, Katilingban",attraction,123.0790024,10.7072001,Negros Occidental
1503,To Katilingban,attraction,123.0739975,10.7060003,Negros Occidental
1504,Sitio Louie,attraction,123.1060028,10.6963997,Negros Occidental
1505,Sinulom Falls,attraction,124.5830002,8.2521896,Bukidnon
1506,"To Sitio Louie, Katilingban",attraction,123.072998,10.7061005,Negros Occidental
1507,Club House South City Homes,attraction,121.0780029,14.3232002,Laguna
1508,Nakay- o na,attraction,122.3899994,10.7996998,Iloilo
1509,River jumping,attraction,126.0550003,9.8216105,Surigao del Norte
1510,Auspina Eco Resort,attraction,120.3580017,14.6245003,Bataan
1511,Palaya Natural Farm,attraction,121.3259964,14.6226997,Rizal
1512,Riverfront Garden Resort,attraction,120.7279968,14.2748003,Cavite
1513,3R’s Pavilion...,attraction,120.9339981,14.7194996,Bulacan
1514,Ocam Ocam Beach,attraction,119.8649979,12.1959,Palawan
1515,Firefly,attraction,124.012001,9.6076603,Bohol
1516,Danao City Boardwalk - Sidlak Danao,attraction,124.0289993,10.5186996,Cebu
1517,Mountain Province Arch,attraction,120.8619995,16.8388004,Mountain Province
1518,Palaya Natural Farm,attraction,121.3399963,14.6696997,Rizal
1519,Campuestuhan,attraction,123.1419983,10.6608,Negros Occidental
1520,Sabrina Beach Resort,attraction,120.7870026,18.5879002,Ilocos Norte
1521,Amakan House,attraction,125.0149994,11.1132002,Leyte
1522,Kanlaob River,attraction,123.3720016,9.7553101,Cebu
1523,Hmm,attraction,120.8730011,18.6011009,Ilocos Norte
1524,Matawe Rock Formation,attraction,121.3789978,15.3434,Aurora
1525,Matawe Bay Resort,attraction,121.3850021,15.3572998,Aurora
1526,Dupinga River Bath,attraction,121.322998,15.5017004,Nueva Ecija
1527,Paday Falls,attraction,124.2740021,13.9540997,Catanduanes
1528,San fabian resort,attraction,120.3830032,16.1189995,Pangasinan
1529,Mt. Kitanglad Agri-Ecological Techno-Demo Center,attraction,125.0360031,8.1054001,Bukidnon
1530,Friendship Road,attraction,125.6829987,6.9334898,Davao del Norte
1531,Baler Hanging Bridge,attraction,121.5690002,15.7503996,Aurora
1532,Tribu Bagobo Woodlands,attraction,125.3479996,6.8728299,Davao del Sur
1533,The Park Resort,attraction,121.0319977,14.2222996,Cavite
1534,Beware-Ilog,attraction,120.5179977,16.0461006,Pangasinan
1535,Pizzarifico,attraction,120.9570007,14.8172998,Bulacan
1536,View point,attraction,124.7020035,9.2105303,Camiguin
1537,Bora-bora,attraction,125.8379974,7.2573099,Compostela Valley
1538,Sto. Niño - Lusaran,attraction,126.1750031,7.3538499,Compostela Valley
1539,Canghunog Cave,attraction,123.5650024,9.1973801,Siquijor
1540,Marienor Mountain Resort,attraction,124.4690018,11.5883999,Biliran
1541,Bugnaw C.E. Beach,attraction,124.538002,9.7276602,Bohol
1542,Tulawog Cave,attraction,123.5550003,9.16922,Siquijor
1543,INSTINCT,attraction,121.189003,14.5879002,Rizal
1544,Imaga Rock Formation,attraction,124.2699966,12.5712996,Northern Samar
1545,Isla,attraction,122.5240021,10.6955004,Iloilo
1546,Zero-One Hanging Bridge,attraction,123.1819992,10.5422001,Negros Occidental
1547,Mini Dam,attraction,123.8539963,10.3240995,Cebu
1548,Dead End,attraction,123.8560028,10.3261003,Cebu
1549,Mount Apo Agri-Eco Tourism Park,attraction,125.3300018,6.93296,Davao del Sur
1550,Inflatable Island,attraction,120.2689972,14.8369999,Zambales
1551,Sardine runabout boat requiered,attraction,123.3659973,9.9484997,Cebu
1552,Fantasy World,attraction,120.8730011,14.0158997,Batangas
1553,Jacking Horse (Actual Location),attraction,126.1640015,9.8144798,Surigao del Norte
1554,Cock fighting arena,attraction,118.7099991,9.8982201,Palawan
1555,Organico AgriBusiness Ventures Piggery Farm,attraction,123.5179977,10.0544004,Cebu
1556,Anas,attraction,125.0169983,10.0417004,Southern Leyte
1557,Pasuquin Wishing Tree,attraction,120.5810013,18.4594002,Ilocos Norte
1558,C-NERGY INTERNATIONAL CONVENTION CENTER,attraction,120.9749985,14.1660995,Cavite
1559,Caysubic Beach Resort,attraction,120.6740036,14.2826996,Cavite
1560,Blacklisted Beach Resort,attraction,120.7040024,14.2845001,Cavite
1561,Kamandag Beach,attraction,120.6940002,14.2811003,Cavite
1562,Ternate Beach Resort,attraction,120.7060013,14.2868996,Cavite
1563,Dalaroy Beach Resort,attraction,120.7070007,14.2882004,Cavite
1564,Mt. Kalugong Cultural Village Registration Area,attraction,120.5960007,16.4601994,Benguet
1565,Tallest Toog Tree,attraction,125.9150009,8.6114902,Agusan del Sur
1566,Minalungan park n picnic ground,attraction,121.1220016,15.2981005,Nueva Ecija
1567,EXACT Site,attraction,120.6230011,14.0494003,Batangas
1568,Mapanuepe Lake,attraction,120.2949982,14.9815998,Zambales
1569,Mapanuepe Lake,attraction,120.2939987,14.9828997,Zambales
1570,Viewpoint above the rocky wall,attraction,124.7340012,9.1558104,Camiguin
1571,Entry Coconut Farm Beach - 30pp,attraction,119.163002,10.4105997,Palawan
1572,MRAVIN GUIDE,attraction,121.0599976,16.9130993,Ifugao
1573,San Lorenzo Wind Farm,attraction,122.6930008,10.5901003,Guimaras
1574,Promenade Des Dasmariñas,attraction,120.9560013,14.3278999,Cavite
1575,Narai Cove,attraction,122.5199966,10.5551996,Guimaras
1576,point 1,attraction,121.9319992,11.9464998,Aklan
1577,abzweiger,attraction,123.3799973,9.7729301,Cebu
1578,Bega Falls Entrance,attraction,125.973999,8.6937504,Agusan del Sur
1579,GWAPINGS PARK,attraction,121.189003,14.5880003,Rizal
1580,Lord's Garden Foundation,attraction,121.1800003,14.2326002,Laguna
1581,Zipline end,attraction,120.0419998,16.2045002,Pangasinan
1582,Hanging bridge,attraction,120.0459976,16.2229996,Pangasinan
1583,Snorkeling spot,attraction,120.0510025,16.2233009,Pangasinan
1584,Cave,attraction,120.038002,16.2056007,Pangasinan
1585,"Lighthouse (broken, not accessible)",attraction,120.0029984,16.1930008,Pangasinan
1586,Salt fields,attraction,120.0090027,16.1727009,Pangasinan
1587,Mangrove propagation and information centre (free),attraction,120.012001,16.1714001,Pangasinan
1588,Cathedral Cave,attraction,120.0510025,16.2250996,Pangasinan
1589,Alternative trail down from Mt. Batulao but long and easy to get lost,attraction,120.8040009,14.0472002,Batangas
