FID,amenity,name,latitude,longitude
8694,restaurant,Puerto Vista Restaurant,9.8055096,118.7340012
8695,restaurant,Mat's Restobar,9.2418699,124.6620026
8696,restaurant,Porch Lechon and Batchoy Haus,16.3822994,120.6039963
8697,restaurant,Kokonatsu,9.7921104,126.1620026
8698,restaurant,Marbles,11.1688995,119.3960037
8699,restaurant,Vatel,14.5662003,120.9980011
8700,restaurant,Biano's Pizza,10.3085003,123.7099991
8701,restaurant,Brice BBQ & Grill,9.5464001,123.4489975
8702,restaurant,Sushi Nori,9.7915497,126.1620026
8703,restaurant,Kalami Avenue,9.7907305,126.1620026
8704,restaurant,Hab Hab,9.7869997,126.1620026
8705,restaurant,Miguel's Tacqueria,9.7863197,126.1620026
8706,restaurant,Canteen Luna,9.7910204,126.1620026
8707,restaurant,Romantic Baboy,14.6337996,121.0350037
8708,restaurant,Ridge Park,14.0990000,120.9449997
8709,restaurant,Diony’s Buffet,14.8281002,120.8870010
8710,restaurant,Kenny Rogers Roasters,14.0712004,121.3050003
8711,restaurant,Montes - De Guzman Eatery,16.4503994,120.5759964
8712,restaurant,Vietnamese restaurant,9.7390099,118.7649994
8713,restaurant,Viajero Foodstop,7.6112499,122.4390030
8714,restaurant,La Ilongga Highland Fastfood,7.5210099,125.2350006
8715,restaurant,dolce amour - fresh homemade pasta and pizza,9.1785002,123.4710007
8716,restaurant,The Big Nao - NaoNao Restaurant & Bar,10.4563999,119.2040024
8717,restaurant,Wow Tuna Sangrill,8.6072798,125.9160004
8718,restaurant,Da Gianni,14.4224005,121.0339966
8719,restaurant,Greenhills Uno Seafood Palace,14.6040001,121.0520020
8720,restaurant,Tay Inggo,10.7509003,121.9390030
8721,restaurant,Ningnangan,14.9821997,120.6200027
8722,restaurant,Fortune Hongkong Seafood Restaurant,14.8227997,120.2750015
8723,restaurant,Mapanuepe Lake Floating Restaurant,14.9811001,120.2860031
8724,restaurant,La Lupa,11.1622000,119.3990021
8725,restaurant,"beach bar - nice seats in the sand, hammocks beer p60 - food below average",9.1608295,123.4899979
8726,restaurant,Tres Bistro,9.3176699,123.3069992
8727,restaurant,Annabells,9.1595097,123.4919968
8728,restaurant,Belen’s Inato,10.4264002,123.7760010
8729,restaurant,Tinto,9.3214302,123.3089981
8730,restaurant,Oyster Bay,10.3353996,123.9499969
8731,restaurant,Jesette grill and cafe,10.3934002,123.9850006
8732,restaurant,Fuel,10.5214005,124.0299988
8733,restaurant,Hukad,10.5213003,124.0299988
8734,restaurant,Jet's Fry & Grill,14.6606998,121.0270004
8735,restaurant,KR tapsilogan 24hrs,14.6458998,120.9869995
8736,restaurant,Dolora's Hauz of Pancit Malabon,14.0718002,121.3079987
8737,restaurant,Banzada Restaurant,10.5586004,122.5630035
8738,restaurant,Hallie's Kitchenette Lechon Belly,14.5774002,121.0859985
8739,restaurant,Hallie's Kitchenette Kapasigan,14.5628004,121.0759964
8740,restaurant,The Grillers,10.6022997,122.5879974
8741,restaurant,Teodora's Family Recipe,14.5801001,121.0100021
8742,restaurant,Hillside Cafe and Juice Bar,14.6334000,121.0240021
8743,restaurant,Jane’s Eatery,15.3879995,121.3899994
8744,restaurant,Ohayo - Maki x Sushi,14.6372995,121.0500031
8745,restaurant,The Pitstop,10.6967001,122.6480026
8746,restaurant,lighthouse restaurant,11.3423004,124.1110001
8747,restaurant,E &C Restaurant,7.9247499,123.7730026
8748,restaurant,JODI'S KITCHEN,14.7669001,120.9909973
8749,restaurant,Ang Lechon ni Sr. Pedro,16.4423008,120.5930023
8750,restaurant,Forkypine,14.3649998,121.0510025
8751,restaurant,Yellow Cab,8.9436502,125.5250015
8752,restaurant,BBQ Streetfood,9.2141104,123.5100021
8753,restaurant,R & S Restaurant,9.7418804,124.5749969
8754,restaurant,Picnic Grove,11.3505001,120.7330017
8755,restaurant,Bbq at night,9.9455500,125.2480011
8756,restaurant,Homemade Tasty,9.7911396,126.1620026
8757,restaurant,Trattoria Altrov’é,9.7879400,126.1630020
8758,restaurant,Mala,14.5368996,120.9879990
8759,restaurant,Nathan's,14.5369997,120.9879990
8760,restaurant,Kimono Ken,14.5370998,120.9879990
8761,restaurant,Kenny Rogers Roasters,14.5366001,120.9879990
8762,restaurant,Abacus Seafood Restaurant,16.4092999,120.5910034
8763,restaurant,Havana Club,14.4740000,120.9820023
8764,restaurant,GUKBIN,14.8268003,120.2829971
8765,restaurant,Fat Dois,10.3423996,123.9169998
8766,restaurant,Epic falafel place,11.1808004,119.3909988
8767,restaurant,Manny's balbakua and soup,6.3101802,125.2529984
8768,restaurant,Somewhere around here is a great pizza place. Would highly recommend,10.1957998,118.8970032
8769,restaurant,Full Lotus,11.9997997,120.2089996
8770,restaurant,Big Stone Grill,14.3144999,121.0979996
8771,restaurant,Lechon Factory,14.3142996,121.0970001
8772,restaurant,Eric’s restaurant,11.3444996,124.1100006
8773,restaurant,Forkypine,14.3620005,121.0500031
8774,restaurant,Mariano's Restaurant,16.5758991,120.6050034
8775,restaurant,King Chef,14.5866003,121.0449982
8776,restaurant,SOMs Thai food,14.5662003,121.0329971
8777,restaurant,White Blue Restaurant,8.4573298,126.3580017
8778,restaurant,JJCS Eatery,16.4235001,120.5910034
8779,restaurant,Simple Living Food House,16.4521999,120.5770035
8780,restaurant,Dajoa,10.2854996,123.9700012
8781,restaurant,Sofing rusina,9.2736301,123.5979996
8782,restaurant,Wok'd,10.3450003,123.9089966
8783,restaurant,Giuseppe Pizzeria & Sicilian Roast,10.3443003,123.9100037
8784,restaurant,Ricardo’s Pizza,11.3094997,119.4199982
8785,restaurant,Alexander’s (Pizzeria),11.1799002,119.3889999
8786,restaurant,Celia’s pansiteria,17.6401005,121.7979965
8787,restaurant,Robby’s,13.5019999,120.9530029
8788,restaurant,Guatzi,7.0141401,125.4990005
8789,restaurant,BamBoo Restaurant,12.1090002,124.4769974
8790,restaurant,John's Sizzling house,14.7438002,120.9560013
8791,restaurant,cafehonest,9.7919703,126.1610031
8792,restaurant,Lars Buko Batchoy,10.7156000,122.5360031
8793,restaurant,BAMCI Airport Canteen,10.7781000,123.0149994
8794,restaurant,Ladera's Function Hall,6.7400198,125.3550034
8795,restaurant,Cielo's Garden Restaurant Mariveles,14.4454002,120.5070038
8796,restaurant,Cyma Greek Taverna,11.9621000,121.9250031
8797,restaurant,Al's Restaurant,16.4491005,120.5889969
8798,restaurant,Ali and Emie's Restaurant,16.4491005,120.5889969
8799,restaurant,The Terminal Resto Cafe,16.4106998,120.5989990
8800,restaurant,Inihaws,16.4106998,120.5989990
8801,restaurant,Penongs bbq seafood grill and restaurant,8.5066795,125.9779968
8802,restaurant,Hungry Tummy Marquez Restaurant,14.5629997,121.5000000
8803,restaurant,Hungry Tummy Marquez Restaurant,14.5629997,121.5000000
8804,restaurant,Coffee Dream,10.3256998,123.9349976
8805,restaurant,"Charcoal Boy, grilled and oysters",10.3256998,123.9349976
8806,restaurant,Siknoy,10.3257999,123.9349976
8807,restaurant,Veranda,10.3260002,123.9349976
8808,restaurant,Bulaluhan sa Dapdap West,14.1458998,121.0220032
8809,restaurant,Rophe's Chicken,7.1013999,125.6149979
8810,restaurant,Cabalen Buffet Restaurant,8.9413404,125.5199966
8811,restaurant,Denmart Restaurant,10.4098997,119.1770020
8812,restaurant,Ricardo's cuisine CHICKEN INASAL,9.9966202,122.8130035
8813,restaurant,Jumilla's food place,10.5282001,122.6829987
8814,restaurant,Yams place,10.7500000,122.9789963
8815,restaurant,"KyLa, s",9.7500296,122.4020004
8816,restaurant,Rosalino's chechen inasal & seafoods,9.9957304,122.8130035
8817,restaurant,Above Sea Level,14.5007000,121.2949982
8818,restaurant,Ang Avets Filipino Restaurant,14.5037003,121.2969971
8819,restaurant,Tuna Grill Hauz,9.5705404,125.7300034
8820,restaurant,Busilog,9.5696802,125.7279968
8821,restaurant,Bona's chao long vietnamese restaurant,9.7350502,118.7450027
8822,restaurant,Limottakna,9.2813396,123.2080002
8823,restaurant,Capellini Ristorante,7.0042100,125.0879974
8824,restaurant,"NomNom Comfort Food - Filipino, Western & Cafe",9.7412500,118.7429962
8825,restaurant,New Toho Food Center,14.5992002,120.9779968
8826,restaurant,Trattoria Altrove,9.7878399,126.1630020
8827,restaurant,Sushi Nori,9.7916098,126.1620026
8828,restaurant,RMA Kitchen,14.1147003,121.5550003
8829,restaurant,Onyok's Bulaluhan,14.1148005,121.5550003
8830,restaurant,Eureka and David Cuisine,14.1161003,121.5550003
8831,restaurant,Zare Bento+Sushi,14.1147003,121.5540009
8832,restaurant,Kubo Sizzlers 2,14.1114998,121.5599976
8833,restaurant,Maha's Kitchen,14.1112003,121.5579987
8834,restaurant,Honey's Cocina,14.1140003,121.5589981
8835,restaurant,Zushimoto Snack Bar,14.1132002,121.5579987
8836,restaurant,Delia's Lechon,14.1140003,121.5559998
8837,restaurant,PH Resto,14.1146002,121.5569992
8838,restaurant,Juro's Bar and Restaurant,14.1147003,121.5559998
8839,restaurant,Pepet,14.1133003,121.5550003
8840,restaurant,Aloha's Tapsihan,14.1143999,121.5540009
8841,restaurant,Center Miki Factory,14.1148005,121.5550003
8842,restaurant,Pagka-inn,14.1148005,121.5550003
8843,restaurant,Bajong Inihaw,14.1140003,121.5520020
8844,restaurant,Nigazz House of Ramen,14.1180000,121.5569992
8845,restaurant,GRIS Lounge Resto and Cafe,14.1243000,121.5599976
8846,restaurant,Our Backyard Grill,14.1287003,121.5579987
8847,restaurant,Kastilyo Restaurant,14.1133003,121.5530014
8848,restaurant,Abcede's Resto,14.1135998,121.5559998
8849,restaurant,Mustiola's,14.1145000,121.5550003
8850,restaurant,i lab chicken,14.6929998,121.0739975
8851,restaurant,Batil. Patong,14.6577997,120.9899979
8852,restaurant,GmB,14.6618996,121.0329971
8853,restaurant,Giligan's,14.6290998,121.0820007
8854,restaurant,Passenger Seat,14.6288004,121.0820007
8855,restaurant,The Pearl-Chee Express Buffet Style,14.6288996,121.0820007
8856,restaurant,Above Sea Level by Baypoint,14.6288996,121.0820007
8857,restaurant,Pidro's Lechon Restaurant,9.6385698,123.8619995
8858,restaurant,Lutong Bahay,9.7583704,118.7529984
8859,restaurant,Viajera and Cafe Restaurant,6.5142999,124.8280029
8860,restaurant,Homemade Taste Restaurant,9.7911797,126.1620026
8861,restaurant,Giligan's,13.9441996,121.1510010
8862,restaurant,Ramen Yushoken,10.3425999,123.9179993
8863,restaurant,Lo de Alberto Taqueria,14.5543003,121.0220032
8864,restaurant,Curry house,9.3167696,123.3059998
8865,restaurant,Sitio Obrero,14.4403000,120.4970016
8866,restaurant,Café Mafioso,9.3236904,123.3119965
8867,restaurant,Vine Patio,14.5595999,120.9850006
8868,restaurant,Single Origin Osteria,14.5607996,121.0240021
8869,restaurant,Refinery,14.5609999,121.0240021
8870,restaurant,Trove,7.0583401,125.5729980
8871,restaurant,Chia eatery,9.3196001,123.3089981
8872,restaurant,gonzales,9.8640499,126.1029968
8873,restaurant,macy,9.8764696,126.1149979
8874,restaurant,Mina De Oro,12.9053001,123.5960007
8875,restaurant,Bakery and restaurant,9.6092796,124.2040024
8876,restaurant,Airline Canteen,13.1515999,123.7300034
8877,restaurant,Phở 24,14.5360003,120.9889984
8878,restaurant,Ramen Kuroda,14.5361004,120.9899979
8879,restaurant,Gerry's Grill,14.5363998,120.9909973
8880,restaurant,Osaka Takoyaki,14.5362997,120.9909973
8881,restaurant,Eat Fresh,14.6492996,121.1119995
8882,restaurant,Eggs N' Brekky,15.1646996,120.5899963
8883,restaurant,Samgyup Tayo,14.1226997,121.1389999
8884,restaurant,Le Voyage,12.0122995,120.1959991
8885,restaurant,Amber's restaurant,9.5574903,123.7919998
8886,restaurant,New Hatchin Restaurant,14.6126003,121.0699997
8887,restaurant,El Comedor,7.9104600,125.0950012
8888,restaurant,Akino's Fudhaus,14.4828997,121.1869965
8889,restaurant,Bellycious,10.6695004,122.9700012
8890,restaurant,Snack Haus,9.7494497,122.4039993
8891,restaurant,Buhay Gulay,16.6478004,120.3130035
8892,restaurant,Sugbahan sa Musuan,7.8497000,125.0490036
8893,restaurant,Max's Restaurant,14.6955996,121.0670013
8894,restaurant,HapChan,14.6957998,121.0670013
8895,restaurant,KFC,14.4815998,121.1869965
8896,restaurant,Syudad by Barrio Fiesta,14.4814997,121.1869965
8897,restaurant,Giligan's,14.4813004,121.1869965
8898,restaurant,Shaxian Snacks,14.5397997,120.9810028
8899,restaurant,E & C Fastfood,7.9247999,123.7730026
8900,restaurant,BEBETHS CASSEROLE,8.0244198,123.7850037
8901,restaurant,Isadoras Eatery,8.5606298,124.3529968
8902,restaurant,café gosé,9.2611904,123.6529999
8903,restaurant,Nadies Chicken House,6.2188802,125.0599976
8904,restaurant,Did""z Food Haus,6.5087600,124.8339996
8905,restaurant,Bayan ni Juan,8.9390497,125.5210037
8906,restaurant,Barney's,6.5131202,124.8280029
8907,restaurant,Thai-Phoon,11.1556997,123.8079987
8908,restaurant,Breakfast Republic,13.1393995,123.7350006
8909,restaurant,Palamigan Bayan,13.1393995,123.7350006
8910,restaurant,Pancake House,14.6046000,121.0339966
8911,restaurant,MEB Fastfood,7.9177899,125.3280029
8912,restaurant,Basak Bistro,9.7844296,124.1480026
8913,restaurant,Wasabi,9.3373604,125.9700012
8914,restaurant,Wow Pizza,16.4454002,120.5869980
8915,restaurant,Meat Yard,14.6059999,121.0920029
8916,restaurant,Caja,17.0890999,120.9069977
8917,restaurant,BBQ Haws,7.0899401,125.5039978
8918,restaurant,Good Grilled Chicken (P150 per half),11.1993999,119.4240036
8919,restaurant,hamsa,13.4997997,120.8990021
8920,restaurant,Apang Food House,16.1541004,119.9820023
8921,restaurant,Patrick's restaurant,9.7840099,126.1600037
8922,restaurant,Iah's Fried Chicken and Restaurant,7.4836702,124.9410019
8923,restaurant,Aroi Mak,11.3277998,124.1139984
8924,restaurant,Ristorante Angelina,11.3275995,124.1129990
8925,restaurant,Hippocampus,11.3268995,124.1179962
8926,restaurant,Kumpares,14.4673996,121.1910019
8927,restaurant,AGA Burger,14.2692003,121.0849991
8928,restaurant,Balay sa Busay,10.3774996,123.8730011
8929,restaurant,Jaka's Inazal - Amazing chicken grill! !,10.9969997,119.4140015
8930,restaurant,Mang David Eatery,6.2023602,125.2330017
8931,restaurant,ANB Resto,7.1099300,125.4830017
8932,restaurant,Niños Lechon and Restaurant,7.8450799,125.0459976
8933,restaurant,Good Luck Hot Pot,14.5354004,120.9869995
8934,restaurant,AGA Burger,14.3154001,121.1129990
8935,restaurant,Evas grill and ihaw ihaw,15.4446001,120.7539978
8936,restaurant,Pham Chaol,9.7405996,118.7360001
8937,restaurant,Mandarin Tea Garden,9.0769501,126.1979980
8938,restaurant,Hab Hab Cafe,9.7872896,126.1620026
8939,restaurant,Nancy's Ihaw,14.4308004,120.9369965
8940,restaurant,Tra Vinh,14.6317997,120.9990005
8941,restaurant,Ogane,14.6355000,121.0350037
8942,restaurant,Dapo Restaurant and Bar,14.6373997,121.0319977
8943,restaurant,Mang Inasal Orani,14.8016996,120.5350037
8944,restaurant,David's Teahouse,14.7301998,121.0469971
8945,restaurant,Pancit ng mga taga Malabon,14.5486002,121.0550003
8946,restaurant,Ineng's Special BBQ,14.5487003,121.0559998
8947,restaurant,Giligan's,14.5485001,121.0559998
8948,restaurant,Hen Lin,14.5486002,121.0550003
8949,restaurant,Binalot,14.5487003,121.0559998
8950,restaurant,Kowloon House Jr.,14.5485001,121.0559998
8951,restaurant,Abeee Barbecue,14.5486002,121.0559998
8952,restaurant,Lugaw Republic,14.5486002,121.0550003
8953,restaurant,Edward Ihaw-Ihaw,14.5483999,121.0559998
8954,restaurant,Kamay Kainan Plus,14.5486002,121.0559998
8955,restaurant,Sisig Hooray!,14.5486002,121.0550003
8956,restaurant,Bugóng Express,14.5488005,121.0550003
8957,restaurant,Syano,14.5487003,121.0559998
8958,restaurant,Mixy's Alimango Atbp.,14.5487003,121.0550003
8959,restaurant,Henie's Chicken,14.5487003,121.0559998
8960,restaurant,Kumpares,14.5486002,121.0550003
8961,restaurant,Pizza Hut,14.5942001,121.0270004
8962,restaurant,LeBron James & Dwyane Wade,9.9465799,126.1019974
8963,restaurant,Danny Tapsihan,9.8718700,126.0970001
8964,restaurant,Juvie's Halo-halo,7.8290501,123.4369965
8965,restaurant,Kamayan sa Pagadian,7.8260002,123.4369965
8966,restaurant,Taki's Japanese Restaurant,8.4789896,124.6480026
8967,restaurant,Hardin sa Paraiso,16.0072002,120.5299988
8968,restaurant,Manchoo Korean Restaurant,15.1299000,120.5739975
8969,restaurant,Italianni's,14.5598001,121.0159988
8970,restaurant,Mitong's Eatery & Coffe Shop,7.4966602,125.2490005
8971,restaurant,Tambayan Sa Pardo,10.2755003,123.8519974
8972,restaurant,Abuhan,10.3108997,123.8960037
8973,restaurant,Abuhan,10.3115997,123.8970032
8974,restaurant,Nena’s Bibingka,14.6225004,121.0559998
8975,restaurant,"Bread, Broth & Beyond",14.5867004,121.0449982
8976,restaurant,Grezbell Restaurant,11.1666002,123.7180023
8977,restaurant,Banh Mi Vietnamese,15.1359997,120.5930023
8978,restaurant,B to B Store and Kitchenette,16.4197998,120.5920029
8979,restaurant,DAN-DAN PANSETERIA ""The Best Among the Rest"",17.6537991,121.7220001
8980,restaurant,Brooklyn Wings,14.5808001,121.1800003
8981,restaurant,i lab chicken,14.6931000,121.0709991
8982,restaurant,Kuya boks lugawan,14.7617998,120.9950027
8983,restaurant,8.88 Bar and Restaurant,17.5678997,120.3830032
8984,restaurant,"Tol! Sugba, Kambingan, Larangan atbp.",10.3134003,123.8899994
8985,restaurant,Jorjhanes,13.8164997,121.0889969
8986,restaurant,Bugsay,7.8218799,123.4349976
8987,restaurant,Tan Tan Men House,14.5790005,121.0510025
8988,restaurant,barwoo,9.5541801,123.7740021
8989,restaurant,Bondi & Bourke,7.0680399,125.6060028
8990,restaurant,Senior Alvino’s Bulalo,14.1028004,120.9359970
8991,restaurant,Tito Bee’s,14.1028004,120.9359970
8992,restaurant,Tito Bee’s,14.1033001,120.9369965
8993,restaurant,Steven's,13.7638998,121.0640030
8994,restaurant,Oceanus Restaurant,17.2891006,120.4339981
8995,restaurant,Overdrive,16.3864994,120.5910034
8996,restaurant,Merchant,16.3866005,120.5910034
8997,restaurant,Tita,11.9972000,120.2040024
8998,restaurant,Eva’s Homemade Pizza & Resto Bar,11.9577999,121.9300003
8999,restaurant,Eva’s Homemade Pizza & Resto Bar,11.9532003,121.9319992
9000,restaurant,Chicken Star,14.5734997,121.0449982
9001,restaurant,Kenny Rogers Roasters,14.1101999,121.1449966
9002,restaurant,Chef Jumbo,14.5777998,121.0500031
9003,restaurant,TopSeaHan,14.3614998,120.9400024
9004,restaurant,Mark Hanson Restaurant,17.5848999,120.3799973
9005,restaurant,Hugot Cafe,16.7763004,121.6989975
9006,restaurant,Tapol Meal Place,7.0275798,126.3669968
9007,restaurant,RoadSide Tsibugan,6.9485502,126.2580032
9008,restaurant,Plana's Pantry,14.5794001,121.0479965
9009,restaurant,Mang Inasal,14.4490995,120.9810028
9010,restaurant,Kumpares,14.0695000,121.3119965
9011,restaurant,Adobo Mix Plate,14.0696001,121.3119965
9012,restaurant,1878 Restaurant,10.1070004,123.6409988
9013,restaurant,Bambusa Restobar,10.7431002,121.9449997
9014,restaurant,Yammy’s Grill,8.1586399,123.8550034
9015,restaurant,Shokudo,9.0764999,126.1969986
9016,restaurant,JJ's,14.3649998,121.4810028
9017,restaurant,Susie's Cuisine,14.4175997,121.0469971
9018,restaurant,Daylicious,14.3632002,121.4840012
9019,restaurant,"Passello Pizza, Pasta and more",14.3655005,121.4830017
9020,restaurant,Ibyang's Goto,14.3635998,121.4820023
9021,restaurant,Jaja-Jaive Kitchen,14.3641996,121.4820023
9022,restaurant,Anne's Cuisine,13.7898998,121.0619965
9023,restaurant,Samgyupsal,13.7545996,121.0699997
9024,restaurant,Lilian Orpilla Eatery and Sari-sari Store,16.3983994,120.5830002
9025,restaurant,Shakey's,14.5696001,121.0250015
9026,restaurant,The Nesting Table,11.1443996,119.3949966
9027,restaurant,Rolando's Farm to Table Restaurant,14.6596003,121.0429993
9028,restaurant,Tong Yang,14.5593004,121.0319977
9029,restaurant,Tarima Food Park,8.2438698,124.2529984
9030,restaurant,Horizon Cafe,14.5356998,120.9879990
9031,restaurant,Bonchon,10.3133001,123.9769974
9032,restaurant,Oasis,8.6923103,126.2119980
9033,restaurant,Jjang Authentic Korean Restaurant,15.7833996,120.9710007
9034,restaurant,Windmeal Café,14.1836004,120.9589996
9035,restaurant,Yellow Cab,14.6774998,121.0820007
9036,restaurant,Alimyon,9.3786898,123.2089996
9037,restaurant,The Shawarma Shack,16.4144993,120.5979996
9038,restaurant,Araya Ramen,14.5553999,121.0210037
9039,restaurant,WKND BURGERpp,6.1496201,125.1729965
9040,restaurant,Chin & Ced Carinderia,14.0902996,121.1740036
9041,restaurant,Megs Restobar,10.4918003,123.3909988
9042,restaurant,Patahan at Manukan,14.5739002,121.0159988
9043,restaurant,Sambokojin,14.6388998,121.0260010
9044,restaurant,Ryuma,14.1330004,121.1370010
9045,restaurant,Vito,14.5559998,121.0049973
9046,restaurant,Ron Ron,12.4986000,124.6399994
9047,restaurant,Samgyupsalamat,14.4485998,120.9840012
9048,restaurant,Royal Indian Curry House,14.5655003,121.0289993
9049,restaurant,Cafe Mary Grace,14.5656996,121.0279999
9050,restaurant,MB Balbacua,10.4861002,123.4069977
9051,restaurant,TableTaft Boardgame Café,14.5632000,120.9940033
9052,restaurant,Samgyupsamalat,14.5632000,120.9970016
9053,restaurant,Romantic Baboy,14.5360003,120.9899979
9054,restaurant,Xiaolongkan Restaurant,14.5342999,120.9889984
9055,restaurant,Gringo,14.5311003,120.9840012
9056,restaurant,Dencio's,14.5310001,120.9830017
9057,restaurant,Kanto Freestyle Breakfast,14.5649996,120.9950027
9058,restaurant,Gono M'ken,6.2342701,124.7170029
9059,restaurant,Pizza Hut,14.5806999,121.0090027
9060,restaurant,Bob Nowong,6.2332001,124.7170029
9061,restaurant,Lameza,6.2335701,124.7170029
9062,restaurant,Yanna's Resto and Sugbahan,6.2326598,124.7160034
9063,restaurant,Fu Yuan,14.5532999,121.0179977
9064,restaurant,Ikkyu-An,14.5525999,121.0179977
9065,restaurant,Chica Hut,13.7697001,121.0660019
9066,restaurant,Wow Eatery,16.4589996,120.5790024
9067,restaurant,Bacheor Express Eat Stopover,7.8329301,126.0609970
9068,restaurant,Ate Annie's Canteen,14.5700998,121.1750031
9069,restaurant,Shakey's,14.5524998,121.0500031
9070,restaurant,Oneway Restaurant,14.5518999,121.0159988
9071,restaurant,Paprika,9.5505695,123.7829971
9072,restaurant,turoturo,12.3322001,121.3420029
9073,restaurant,Dear Manok,8.4849100,124.6539993
9074,restaurant,Punta Isla Floating Restaurant,6.2181101,124.7050018
9075,restaurant,Roadway Cafe & Bar,6.3688002,124.7429962
9076,restaurant,Soba Kamakura,10.3473997,123.9290009
9077,restaurant,Red Hot,14.3820000,120.8789978
9078,restaurant,French Cafe,15.1445999,120.5960007
9079,restaurant,Abi's,6.1288099,125.1880035
9080,restaurant,Souv! By Cyma,14.4231997,121.0270004
9081,restaurant,Food print. Various restaurants,14.4975004,121.0130005
9082,restaurant,Sizzlogan,9.3171396,123.3050003
9083,restaurant,Katherine’s Café,14.6518002,121.0360031
9084,restaurant,Mister Kabab,14.6997004,121.0660019
9085,restaurant,Rodic's Diner,14.6995001,121.0660019
9086,restaurant,Soju by Mr Jin,14.6225004,121.0569992
9087,restaurant,Sentro,14.5566998,121.0540009
9088,restaurant,Garden Mirror Event Place,14.6260996,121.1019974
9089,restaurant,Chef's Garage,14.6224003,121.0569992
9090,restaurant,SUMMER RESTAURANT,12.0003004,120.2009964
9091,restaurant,Oliva Bistro Cafe,14.6638002,121.0439987
9092,restaurant,Max's Restaurant,14.5776997,121.0849991
9093,restaurant,Bon Chon,14.5773001,121.0859985
9094,restaurant,Nato Helen Seafoods,10.6938000,122.5660019
9095,restaurant,Eatery,14.8782997,120.2310028
9096,restaurant,Papa Tatss carenderia,9.6508999,123.8659973
9097,restaurant,Bronz Restaurant,9.8067904,124.2890015
9098,restaurant,Restolane area,11.9968996,120.2030029
9099,restaurant,Fariñas Ilocos Empanada,14.6794996,121.0810013
9100,restaurant,Riverway Seafood & BBQ Grill,9.1255703,125.5410004
9101,restaurant,HealthyMeals PH,14.6714001,121.0419998
9102,restaurant,Romantic Baboy,14.6716003,121.0400009
9103,restaurant,Kuya J,14.6714001,121.0390015
9104,restaurant,Lomi Hauz,9.6521502,124.3710022
9105,restaurant,Jhanyl Pizza & Pasta,8.5293503,117.4319992
9106,restaurant,Sea Breeze Cafe,11.9580002,121.9270020
9107,restaurant,mr frag,12.5312004,121.4779968
9108,restaurant,jose,14.4167004,121.0419998
9109,restaurant,Cassa Food House,14.5802002,121.0080032
9110,restaurant,Captain Panga,8.4991703,124.6230011
9111,restaurant,Red Corner Burger bar & Cafe,6.1293998,125.1709976
9112,restaurant,Fire & Flavor Pizza,6.1213198,125.1600037
9113,restaurant,GENERAL WINGS & BOOZE,6.1294398,125.1709976
9114,restaurant,Montenawin Eco-Resort & Restaurant,7.4146099,125.2369995
9115,restaurant,Café Simangan,7.1950798,125.4499969
9116,restaurant,Terrazzo,8.4754200,124.6429977
9117,restaurant,Bente Silog,14.5735998,121.0790024
9118,restaurant,Juancho's,9.3233299,123.3119965
9119,restaurant,Eatery,14.8901997,120.2399979
9120,restaurant,Treehouse Village,14.6415005,121.1029968
9121,restaurant,Silayan,14.5986996,121.3160019
9122,restaurant,Marah's Store,9.3060398,123.3020020
9123,restaurant,Imee's Store,9.3060398,123.3020020
9124,restaurant,Liffel's Hobbies Box,9.3060503,123.3020020
9125,restaurant,Chanez Food House,9.3060303,123.3020020
9126,restaurant,Osaka Kitchen,9.3071804,123.3099976
9127,restaurant,Ryu Sushi,9.3236504,123.3119965
9128,restaurant,chiong’s sinugba,6.1149602,125.1699982
9129,restaurant,outback steakhouse and wine,6.1141601,125.1750031
9130,restaurant,Helmut's Place,9.5530796,123.7740021
9131,restaurant,Bacham Eatery,14.5462999,120.9879990
9132,restaurant,Lolo Earning's Lechon,7.0842500,125.6129990
9133,restaurant,La Entrada,8.6960201,126.2050018
9134,restaurant,Mang Inasal,8.5041599,124.6159973
9135,restaurant,Barbecue Station,8.4855204,124.6389999
9136,restaurant,Minindal Cuisine,8.4754400,124.6429977
9137,restaurant,Buffet 101,14.4239998,121.0309982
9138,restaurant,Buko & Bamboo Restaurant,8.4978399,124.6299973
9139,restaurant,Tuna Republic,8.5093498,125.9729996
9140,restaurant,Evalandia Lake Vista,6.2241502,124.6900024
9141,restaurant,river crab house,12.1564999,119.9189987
9142,restaurant,"min e ne korea-chinese dining. 02 contantine street,angeles,2009 pampanga.",15.1666002,120.5859985
9143,restaurant,Incredibowl,14.6050997,120.9889984
9144,restaurant,Auds (Korean) Eatery,8.5024700,124.6220016
9145,restaurant,SuperBall,10.2363005,124.7710037
9146,restaurant,777Himawari,14.2256002,121.0429993
9147,restaurant,Il Toscano Italian Restaurant,9.5515499,123.7720032
9148,restaurant,Mang Gary's,11.1787996,119.3889999
9149,restaurant,Bulalo Capital,14.0994997,120.9229965
9150,restaurant,Reyna Canteen,16.8190994,120.4089966
9151,restaurant,Vicky's Canteen,16.8190994,120.4089966
9152,restaurant,Rohito Canteen,16.8190002,120.4089966
9153,restaurant,Cylan's Best Mami Hauz,16.8500996,120.3769989
9154,restaurant,Wolfgang Steakhouse,14.5853004,121.0599976
9155,restaurant,Sibyullee,14.5809002,121.0640030
9156,restaurant,Ça Va,14.5846996,121.0589981
9157,restaurant,King Bee,14.4069996,121.0120010
9158,restaurant,Donghae's Chaolong,12.0362997,120.0169983
